ocm_id,operator,usage_type,status,is_operational,address1,address2,town,state_province,postcode,country,latitude,longitude,title,num_points,connector_types,max_power_kw,all_connector_powers_kw,connection_statuses,borough,borough_density_km2,uk_avg_util_pct,uk_avg_energy_kWh,uk_usage_rows,priority_score,last_status_update,last_verified,submission_status,data_provider
5832,Elektromotive (UK),Public - Membership Required,Operational,True,Belvedere Road,nan,Lambeth,London,SE1 8XU,GB,51.5052551,-0.1168898,Belvedere Road Car Park,1.0,BS1363 3 Pin 13 Amp,,nan,nan,Lambeth,14883.6,50.216666666666676,36.881025641025644,78,0.2329816966069978,2014-09-13T03:56:00Z,2014-09-13T03:56:00Z,Submission Published,Open Charge Map Contributors
253213,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,nan,nan,London,nan,SW1H 9AB,GB,51.501,-0.13328,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published,UK National Charge Point Registry
19466,BP Pulse (UK),Public - Membership Required,Operational,True,Opposite 17 Exeter Street,Westminster,London,nan,WC2E 7DU,GB,51.51229585,-0.119148037008377,Exeter Street,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational; Unknown,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2023-04-03T16:57:00Z,2023-04-03T16:57:00Z,Submission Published,Open Charge Map Contributors
132780,Total Energies (UK),Public - Membership Required,Operational,True,33 Golden Square,nan,London,nan,W1F 9JT,GB,51.511818,-0.137617,Golden Square,1.0,Type 2 (Socket Only),22.0,22,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.14655287611480272,2019-10-07T08:07:00Z,2019-10-07T08:07:00Z,Submission Published,Open Charge Map Contributors
187712,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,23 Queen Anne's Gate,nan,London,nan,SW1H 9BU,GB,51.500544,-0.133597,23 Queen Anne's Gate,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published,UK National Charge Point Registry
67840,POD Point (UK),"Private - For Staff, Visitors or Customers",Unknown,nan,19-25 Broadwick Street,Soho,London,nan,W1F 0DF,GB,51.513535,-0.135519,Trenchard House,4.0,Type 2 (Socket Only),7.0,7,Unknown,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.13554657667756473,2023-10-09T13:23:00Z,2023-10-09T13:23:00Z,Submission Published,Open Charge Map Contributors
5510,(Unknown Operator),Public,Operational,True,Parker Street,Parker Mews,nan,London,WC2b 5NT,GB,51.51422,-0.12136,NCP Car Park Drury Lane,1.0,nan,,nan,nan,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.1292199906596465,2014-09-13T03:56:00Z,2014-09-13T03:56:00Z,Submission Published,Open Charge Map Contributors
253707,Shell Recharge Solutions (UK),Public - Pay At Location,Operational,True,Opp.,nan,London,nan,W1D 3QR,GB,51.514955000000526,-0.1320930000022144,Soho Square South Side,1.0,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2025-05-01T00:23:00Z,2025-05-01T00:23:00Z,Imported and Published,Open Charge Map Contributors
253685,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,nan,nan,London,nan,W1F 8WG,GB,51.514418,-0.134767,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published,UK National Charge Point Registry
127806,BP Pulse (UK),Public - Membership Required,Operational,True,Carlisle Street,nan,Westminster,London,W1D 3BX,GB,51.515133,-0.132938,Carlisle Street,2.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2023-04-03T16:59:00Z,2023-04-03T16:59:00Z,Submission Published,Open Charge Map Contributors
4420,(Unknown Operator),nan,Operational,True,Dufours Place,Westminster,London,nan,W1F 7SJ,GB,51.513645,-0.137168,Broadwick Road Carpark,,nan,,nan,nan,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.20920358023104013,2011-05-17T17:23:00Z,2011-05-17T17:23:00Z,Submission Published,Open Charge Map Contributors
460394,Shell Recharge Solutions (UK),Public,Operational,True,20 Soho Square,nan,nan,nan,nan,GB,51.515559717462054,-0.1318936824986849,20 Soho Square,1.0,Type 2 (Socket Only),4.0,4,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12841380994080204,2025-08-15T14:39:00Z,2025-08-15T14:39:00Z,Submission Published,Open Charge Map Contributors
52879,BP Pulse (UK),Public - Membership Required,Operational,True,3-9 Old Burlington Street,City of Westminster,London,nan,W1S 3AF,GB,51.510632,-0.14051870000003,Q-Park Burlington Street,4.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21553016624895835,2023-04-03T16:58:00Z,2023-04-03T16:58:00Z,Submission Published,Open Charge Map Contributors
101372,Charge Your Car,Public - Membership Required,Operational,True,Concert Hall Approach,nan,South Bank,London,SE1 8XU,GB,51.50463,-0.11455,Concert Hall Approach,1.0,Type 2 (Socket Only),7.0,7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.13143698763646883,2018-10-30T13:03:00Z,2018-10-30T13:03:00Z,Submission Published,Open Charge Map Contributors
53024,BP Pulse (UK),Public - Membership Required,Operational,True,Poland Street,City of Westminster,London,nan,W1F 7NQ,GB,51.514198,-0.136689,Q-Park Soho,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only); CHAdeMO; CCS (Type 2); Type 2 (Tethered Connector),50.0,3; 43; 50; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.25612265385945154,2023-04-03T16:57:00Z,2023-04-03T16:57:00Z,Submission Published,Open Charge Map Contributors
16030,Zero Carbon World,"Private - For Staff, Visitors or Customers",Operational,True,200 Westminster Bridge Rd,nan,nan,London,SE1 7UT,GB,51.5014098,-0.117240600000059,Park Plaza Westminster Bridge Hotel,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2018-12-17T10:39:00Z,2018-12-17T10:39:00Z,Submission Published,Open Charge Map Contributors
253751,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Opp.,nan,London,nan,W1D 3QH,GB,51.516,-0.13187,Opp.,,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published,UK National Charge Point Registry
253772,BP Pulse (UK),Public - Membership Required,nan,nan,103 New Oxford Street,nan,London,nan,WC1A 1DD,GB,51.516312,-0.129476,Almacantar,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.14655287611480272,2023-05-04T08:45:00Z,2023-05-04T08:45:00Z,Imported and Published,UK National Charge Point Registry
173461,Shell Recharge Solutions (UK),Public,nan,nan,20 Great Queen Street,nan,London,nan,WC2B 5AZ,GB,51.515614,-0.120802,20 Great Queen Street,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2025-06-14T18:32:00Z,2025-06-14T18:32:00Z,Imported and Published,UK National Charge Point Registry
4400,BP Pulse (UK),Public - Membership Required,Operational,True,Albemarle Street,Westminster,London,nan,W1S 4BS,GB,51.5096839873231,-0.142478942871094,Albemarle Street,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2023-04-03T16:59:00Z,2023-04-03T16:59:00Z,Submission Published,Open Charge Map Contributors
458973,Shell Recharge Solutions (UK),Public,Operational,True,4 Arundel Street,nan,London,England,nan,GB,51.51232110346069,-0.1143251871222901,4 Arundel Street,1.0,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2025-06-29T03:04:00Z,2025-06-29T03:04:00Z,Submission Published,Open Charge Map Contributors
252974,BP Pulse (UK),Public - Membership Required,nan,nan,Great College Street,nan,London,nan,SW1P 3RX,GB,51.4977,-0.126443,Q-Park Westminster,,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),22.0,22; 3,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.22653646568619634,2023-05-04T08:43:00Z,2023-05-04T08:43:00Z,Imported and Published,UK National Charge Point Registry
57086,Total Energies (UK),Public - Membership Required,Operational,True,Sardinia Street,London Borough of Camden,London,England,WC2B 6TE,GB,51.5151901467396,-0.118159841802967,Sardinia Street,1.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Camden,13988.4,50.216666666666676,36.881025641025644,78,0.2185062768807482,2024-12-15T14:19:00Z,2024-12-15T14:19:00Z,Submission Published,Open Charge Map Contributors
52878,BP Pulse (UK),Public - Membership Required,Operational,True,Great College Street,City of Westminster,London,nan,SW1P 3RX,GB,51.4975281,-0.127408500000001,Q-Park Westminster,6.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.2182698922763556,2023-04-03T16:58:00Z,2023-04-03T16:58:00Z,Submission Published,Open Charge Map Contributors
4376,(Unknown Operator),nan,Operational,True,Great College Street,Westminster,London,nan,SW1P 3RX,GB,51.497528,-0.127409,Masterpark Abingdon Car Park,,nan,,nan,nan,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.20920358023104013,2011-05-17T17:23:00Z,2011-05-17T17:23:00Z,Submission Published,Open Charge Map Contributors
4390,POD Point (UK),Public - Membership Required,Operational,True,Waterloo,Lambeth,London,nan,SE1 9PP,GB,51.5068393098305,-0.111933946609497,76 Upper Ground,2.0,Type 2 (Socket Only); Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,Lambeth,14883.6,50.216666666666676,36.881025641025644,78,0.25168444507585264,2024-08-24T05:34:00Z,2024-08-24T05:34:00Z,Submission Published,Open Charge Map Contributors
19465,Total Energies (UK),Public - Membership Required,Operational,True,Temple Place,Westminster,London,nan,WC2R 2PG,GB,51.5116935,-0.113055249442683,Temple Place,5.0,Type 2 (Socket Only); Type 1 (J1772); BS1363 3 Pin 13 Amp,7.0,3; 4; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21690002926265697,2019-05-12T05:32:00Z,2019-05-12T05:32:00Z,Submission Published,Open Charge Map Contributors
253491,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,nan,nan,London,nan,W1J 8NR,GB,51.50908,-0.143872,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published,UK National Charge Point Registry
253042,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,22 Caxton Street,nan,London,nan,SW1H 0QU,GB,51.498522,-0.13584,22 Caxton Street,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published,UK National Charge Point Registry
136293,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Adeline Pl 15,nan,London,nan,WC1B 3AJ,GB,51.517603,-0.129837,Adeline Pl 15,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published,UK National Charge Point Registry
253548,Total Energies (UK),Public - Membership Required,nan,nan,Temple Place site 2,nan,Westminster,nan,WC2R 2PG,GB,51.511407,-0.112471,Temple Place site 2,,Type 1 (J1772); Type 2 (Socket Only),7.0,3; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21142057720786245,2023-03-08T04:20:00Z,2023-03-08T04:20:00Z,Imported and Published,UK National Charge Point Registry
253603,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Opp.,nan,London,nan,W1S 2AT,GB,51.512568,-0.142311,Opp.,,Type 2 (Socket Only),5.0,5,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12942153583935764,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published,UK National Charge Point Registry
136295,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Adeline Pl 12,nan,London,nan,WC1B 3AJ,GB,51.517782,-0.130023,Adeline Pl 12,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published,UK National Charge Point Registry
252927,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,27 Great Peter Street,nan,London,nan,SW1P 3LN,GB,51.496896,-0.127436,27 Great Peter Street,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published,UK National Charge Point Registry
43412,Total Energies (UK),Public - Membership Required,Operational,True,Lincolns Inn Fields,Westminster,London,nan,WC2A 3PE,GB,51.5152860135492,-0.116643905639648,"Lincolns Inn Fields, Westminster",5.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21690002926265697,2020-01-10T09:49:00Z,2020-01-10T09:49:00Z,Submission Published,Open Charge Map Contributors
252924,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Great Peter St 31,nan,London,nan,SW1P 3NQ,GB,51.496887,-0.127973,Great Peter St 31,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published,UK National Charge Point Registry
252926,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Great Peter St 41,nan,London,nan,SW1P 3LT,GB,51.496895,-0.128714,Great Peter St 41,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published,UK National Charge Point Registry
126177,POD Point (UK),Public - Membership Required,Operational,True,Lincoln's Inn Fields,nan,Westminster,London,WC2A 3PE,GB,51.515375,-0.116745,Westminster-Lincoln's Inn Fields,2.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2025-03-05T16:42:00Z,2025-03-05T16:42:00Z,Submission Published,Open Charge Map Contributors
268058,Total Energies (UK),Public,nan,nan,Stephens Street,nan,Camden Town,nan,W1T 1AL,GB,51.517475,-0.133047,Stephens Street,,Type 2 (Socket Only),22.0,22,Operational,Camden,13988.4,50.216666666666676,36.881025641025644,78,0.2336221653590821,2025-05-01T00:28:00Z,2025-05-01T00:28:00Z,Imported and Published,UK National Charge Point Registry
252921,Shell Recharge Solutions (UK),Public - Pay At Location,nan,nan,Great Peter St 16,nan,London,nan,SW1P 2BX,GB,51.496866,-0.129591,Great Peter St 16,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-05T04:00:00Z,2023-05-05T04:00:00Z,Imported and Published,UK National Charge Point Registry
118286,Charge Your Car,Public - Membership Required,Operational,True,Cornwall Road,nan,Lambeth,Greater London,SE1 9PU,GB,51.50542,-0.11099,"Cornwall Road, Lambeth",2.0,Type 2 (Socket Only),7.0,7,Operational,Lambeth,14883.6,50.216666666666676,36.881025641025644,78,0.23656855659751874,2019-03-22T06:19:00Z,2019-03-22T06:19:00Z,Submission Published,Open Charge Map Contributors
205270,Total Energies (UK),Public - Pay At Location,Operational,True,Adeline Place,nan,London,England,WC1B 3AH,GB,51.51798,-0.130288,Adeline Place,2.0,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.14792273912850135,2025-05-01T00:36:00Z,2025-05-01T00:36:00Z,Submission Published,Open Charge Map Contributors
53025,BP Pulse (UK),Public - Membership Required,Operational,True,Berkeley Square,City of Westminster,London,nan,W1J 6EG,GB,51.509495,-0.144767,Berkeley Square,2.0,BS1363 3 Pin 13 Amp; Type 2 (Socket Only); Type 2 (Socket Only),7.0,3; 4; 7,Operational; Unknown,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21279044022156107,2023-04-03T16:57:00Z,2023-04-03T16:57:00Z,Submission Published,Open Charge Map Contributors
173459,Shell Recharge Solutions (UK),Public,nan,nan,24 Little Russell Street,nan,London,nan,WC1A 2HS,GB,51.518054,-0.12494,24 Little Russell Street,,Type 2 (Socket Only),3.7,3.7,Operational,Unknown,9318.948648648648,50.216666666666676,36.881025641025644,78,0.12811149217123538,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published,UK National Charge Point Registry
125894,BP Pulse (UK),Public - Membership Required,Operational,True,Berkeley Square,nan,Westminster,nan,W1J 6ES,GB,51.509472,-0.14487,Berkeley Square,1.0,Type 2 (Socket Only),7.0,7,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21142057720786245,2023-04-03T17:00:00Z,2023-04-03T17:00:00Z,Submission Published,Open Charge Map Contributors
5835,Total Energies (UK),Public - Membership Required,Unknown,nan,Museum Street,nan,Camden,London,WC1A 1JP,GB,51.5181387,-0.1255737,Holborn NCP Car Park,4.0,BS1363 3 Pin 13 Amp,3.0,3,Operational,Camden,13988.4,50.216666666666676,36.881025641025644,78,0.21858496232762173,2016-11-03T10:28:00Z,2016-11-03T10:28:00Z,Submission Published,Open Charge Map Contributors
45049,POD Point (UK),Public - Membership Required,Operational,True,5 Spenser Street,Westminster,London,nan,SW1E 6AA,GB,51.497912,-0.136349,5 Spenser Street,4.0,Type 2 (Socket Only); Type 2 (Socket Only),3.0,3,Operational,Westminster,13608.4,50.216666666666676,36.881025641025644,78,0.21149926265473598,2025-03-05T16:42:00Z,2025-03-05T16:42:00Z,Submission Published,Open Charge Map Contributors
